can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,437730,0,0,13,-13,0,4,3,0.0,5.7,2,Antoine,5.2,82,True,,2025-11-17T13:00:08.045504Z,83,437730.jpg,6.0,False,Semenyo,56.1,False,,a,13,43,174,11949037,5184,6189125,57027,0.6,21.0,Semenyo,,81.0,2026-01-09,2000-01-07,False,p437730,2590,15,6,8,47,0,0,1,6,0,0,17,569,797.0,495.0,854.0,214.5,40,128,40,208,29,9.93,2.33,12.26,40.65,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,7,2,33,31,3,1,3,2,0.35,0.0,0.08,0.43,1.41,1.63,12,7,34,17,7,3,2,1,1.01,0.28,7.23
True,True,,,432720,0,0,-5,5,0,0,1,0.0,0.5,0,James,0.0,182,False,,,45,432720.jpg,3.7,False,Trafford,0.9,False,,a,13,43,11,100029,20,273351,72,0.0,2.4,Trafford,,241.0,2025-07-29,2002-10-10,False,p432720,270,0,0,1,4,0,0,0,0,0,11,0,62,100.2,0.0,0.0,10.1,6,33,2,0,3,0.00,0.00,0.00,3.97,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,358,27,688,86,671,76,418,27,0.0,3.67,0.0,0.0,1.32,1.33,427,22,617,91,96,11,198,25,1.0,0.33,0.0
True,True,100.0,100.0,209036,0,0,7,-7,0,3,2,0.0,3.3,2,Marc,2.8,260,False,,2026-01-17T10:30:09.463372Z,52,209036.jpg,4.8,False,Guéhi,35.9,False,,a,13,43,135,6108701,1819,3204568,54182,0.5,26.0,Guéhi,,241.0,2026-01-19,2000-07-13,False,p209036,2520,2,4,10,30,0,0,0,5,0,0,9,516,688.4,223.2,339.0,125.2,189,118,37,226,28,3.48,2.10,5.58,35.53,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,18,6,153,40,69,6,45,4,0.12,0.0,0.08,0.2,1.27,1.07,207,28,134,55,19,4,6,2,1.0,0.36,8.07
True,False,0.0,0.0,121160,0,0,-2,2,0,0,1,0.0,0.0,0,Ederson,0.0,399,False,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,53,121160.jpg,0.0,False,Santana de Moraes,0.8,False,,u,13,43,0,15200,0,273295,24,0.0,0.0,Ederson M.,,30.0,2017-07-01,1993-08-17,False,p121160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,798,94,797,93,794,91,798,94,0.0,0.0,0.0,0.0,0.0,0.0,184,5,771,94,799,94,207,26,0.0,0.0,0.0
True,True,100.0,100.0,122074,0,0,-2,2,0,0,1,0.0,0.5,0,Marcus,0.0,401,False,,2025-08-22T12:00:07.134628Z,38,122074.jpg,0.0,False,Bettinelli,0.5,False,,a,13,43,0,64443,638,38819,488,0.0,0.0,Bettinelli,,241.0,2025-06-10,1992-05-24,False,p122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,512,35,497,17,465,4,514,35,0.0,0.0,0.0,0.0,0.0,0.0,788,93,386,27,525,36,266,35,0.0,0.0,0.0
True,True,100.0,100.0,448514,0,0,-3,3,0,1,2,0.0,5.0,1,Rayan,4.5,402,False,,2025-12-13T14:30:11.538845Z,57,448514.jpg,3.4,False,Aït-Nouri,4.4,False,,a,13,43,44,631616,621,2410852,3536,0.8,7.7,Aït-Nouri,,3.0,2025-06-09,2001-06-06,False,p448514,778,0,2,3,8,0,0,0,2,0,0,7,183,170.0,143.2,57.0,37.0,31,40,28,59,10,0.41,1.60,2.01,9.80,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,293,114,212,53,317,100,306,102,0.05,0.0,0.19,0.24,1.13,0.93,118,11,52,20,141,52,84,28,1.16,0.35,6.83
True,True,0.0,0.0,477424,0,0,-1,1,0,2,2,0.0,0.0,0,Joško,0.0,403,False,Leg injury - Unknown return date,2026-01-04T21:30:12.663651Z,59,477424.jpg,4.8,False,Gvardiol,3.3,False,,i,13,43,77,1374366,15,2187739,545,0.0,13.1,Gvardiol,,97.0,2023-08-05,2002-01-23,False,p477424,1301,2,2,6,13,0,0,0,2,0,0,5,291,354.6,104.7,193.0,65.3,82,48,17,99,15,2.19,0.64,2.83,15.29,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",https://www.mancity.com/news/mens/pep-guardiola-josko-gvardiol-mateo-kovacic-rico-lewis-fitness-63908404?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,157,67,262,75,144,27,198,66,0.15,0.0,0.04,0.19,1.06,0.9,102,7,802,265,21,5,103,37,1.04,0.42,6.85
True,False,0.0,0.0,211975,0,0,-1,1,0,0,2,0.0,0.0,0,Manuel,0.0,404,False,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,54,211975.jpg,0.0,False,Akanji,0.3,False,,u,13,43,0,9281,0,85544,8,0.0,0.0,Akanji,,207.0,2022-09-01,1995-07-19,False,p211975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,801,265,800,265,798,265,801,265,0.0,0.0,0.0,0.0,0.0,0.0,166,19,780,263,802,265,343,127,0.0,0.0,0.0
True,True,,,126184,0,0,-3,3,0,0,2,0.0,0.7,0,Nathan,0.2,405,False,,,52,126184.jpg,1.9,False,Aké,0.6,False,,a,13,43,27,45237,38,86770,130,0.0,5.2,Aké,,152.0,2020-08-05,1995-02-18,False,p126184,487,0,0,2,7,0,0,0,1,0,0,1,114,102.0,93.1,25.0,22.1,29,12,9,38,4,0.28,0.44,0.72,7.92,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,355,135,278,85,372,128,366,127,0.05,0.0,0.08,0.13,1.46,1.29,204,27,368,133,356,134,235,88,0.74,0.37,7.02
True,True,100.0,100.0,578153,0,0,-1,1,0,0,2,0.0,1.5,2,Abdukodir,1.0,406,False,,2026-02-08T22:00:09.344782Z,54,578153.jpg,2.3,False,Khusanov,0.4,False,,a,13,43,35,55161,119,76003,171,0.2,6.5,Khusanov,,231.0,2025-01-20,2004-02-29,False,p578153,887,0,0,3,8,0,0,0,2,0,0,0,174,172.0,48.6,10.0,23.2,60,46,21,81,9,0.44,0.13,0.57,12.08,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,290,113,348,121,413,154,360,122,0.04,0.0,0.01,0.05,1.23,0.81,183,22,275,99,303,112,293,109,0.91,0.3,8.22
True,True,100.0,100.0,465351,0,0,-1,1,0,5,2,0.0,3.7,2,Matheus,3.2,407,False,,2026-01-20T00:30:08.597207Z,54,465351.jpg,4.7,False,Nunes,3.3,False,,a,13,43,128,952269,446,603940,9233,0.6,23.7,Matheus N.,Matheus Nunes,173.0,2023-09-01,1998-08-27,False,p465351,2264,1,7,9,23,0,0,0,4,0,0,16,541,557.8,418.9,98.0,107.8,112,131,48,160,25,0.34,1.83,2.17,26.11,,,,,4.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,51,23,47,6,251,69,77,16,0.01,0.0,0.07,0.08,1.04,0.91,172,21,102,39,24,7,102,36,0.99,0.36,6.36
True,True,100.0,100.0,171314,0,0,0,0,0,1,2,0.0,3.0,0,Rúben,2.5,408,False,,2026-01-04T21:30:12.685474Z,55,171314.jpg,4.5,False,dos Santos Gato Alves Dias,3.4,False,,a,13,43,112,949755,295,1059736,1721,0.5,20.4,Rúben,Rúben Dias,173.0,2020-09-29,1997-05-14,False,p171314,2049,2,0,12,20,0,0,0,3,0,0,4,447,549.2,139.5,96.0,78.6,151,71,13,164,23,0.57,0.63,1.20,24.30,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,55,26,215,54,254,70,142,46,0.03,0.0,0.03,0.06,1.07,0.88,137,15,156,63,33,13,99,34,1.01,0.53,7.2
True,True,100.0,100.0,97299,0,0,-1,1,0,0,2,0.0,0.5,0,John,0.0,409,False,,2025-12-08T10:30:09.659145Z,54,97299.jpg,1.7,False,Stones,0.6,False,,a,13,43,12,51521,31,110137,64,0.0,2.2,Stones,,241.0,2016-08-09,1994-05-28,False,p97299,351,0,0,1,8,0,0,0,0,0,0,0,45,76.6,19.6,2.0,9.8,19,17,0,19,4,0.00,0.06,0.06,5.05,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,390,148,397,145,457,170,420,150,0.0,0.0,0.02,0.02,1.29,2.05,156,18,775,262,390,145,243,91,1.03,0.26,4.87
True,True,25.0,25.0,477064,0,0,-4,4,0,1,2,0.0,0.1,0,Rico,0.0,410,False,Ankle injury - 25% chance of playing,2026-03-11T00:00:09.340790Z,46,477064.jpg,1.9,False,Lewis,1.2,False,,d,13,43,19,369831,7,463812,386,0.0,4.1,Lewis,,241.0,2022-07-16,2004-11-21,False,p477064,311,0,1,1,5,0,0,0,1,0,0,2,75,67.4,97.3,43.0,20.7,14,10,5,19,3,0.11,1.31,1.42,5.04,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",https://www.mancity.com/citytv/mens/west-ham-v-man-city-pep-guardiola-embargo-video-63909007?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,394,150,269,80,335,109,370,130,0.03,0.0,0.38,0.41,1.46,1.45,400,69,691,247,349,131,177,67,0.87,0.29,5.5
True,True,100.0,100.0,472769,0,0,1,-1,0,2,2,0.0,6.7,2,Nico,6.2,411,False,,2026-02-28T22:30:07.074874Z,51,472769.jpg,4.5,False,O'Reilly,9.5,False,,a,13,43,125,2775501,3873,1582439,18586,1.2,24.5,O'Reilly,,241.0,2022-12-16,2005-03-21,False,p472769,2130,4,3,11,20,0,0,0,4,0,0,6,442,519.8,340.0,356.0,121.7,81,82,60,141,23,3.98,1.72,5.70,27.49,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,67,29,77,17,64,2,51,7,0.17,0.0,0.07,0.24,1.16,0.85,237,35,8,4,32,12,33,11,0.97,0.46,5.96
True,False,0.0,0.0,616222,0,0,0,0,0,0,2,0.0,0.0,0,Vitor,0.0,412,False,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,616222.jpg,0.0,False,de Oliveira Nunes dos Reis,0.0,False,,u,13,43,0,0,0,852,0,0.0,0.0,Vitor Reis,,30.0,2025-01-21,2006-01-12,False,p616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,797,264,795,264,791,264,797,264,0.0,0.0,0.0,0.0,0.0,0.0,283,43,758,258,798,264,782,261,0.0,0.0,0.0
True,True,100.0,100.0,438234,0,0,-2,2,0,0,3,0.0,3.0,3,Omar,2.5,413,False,,2025-12-13T14:30:11.571466Z,83,438234.jpg,2.4,False,Marmoush,2.6,False,,a,13,43,40,281101,600,1277295,1377,0.3,4.8,Marmoush,Omar Marmoush,63.0,2025-01-23,1999-02-07,False,p438234,566,1,3,3,5,0,0,0,2,0,0,4,122,132.2,146.4,227.0,50.2,6,14,12,32,7,2.22,0.68,2.90,6.58,,,4.0,,2.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,329,149,208,135,114,69,258,133,0.35,0.0,0.11,0.46,1.05,0.8,13,8,166,69,294,129,121,39,1.11,0.48,5.09
True,True,100.0,100.0,209244,-1,1,0,0,0,3,3,0.0,1.5,1,Phil,1.0,414,False,,2025-08-10T23:00:06.538510Z,80,209244.jpg,4.3,False,Foden,8.3,False,,a,13,43,112,6170736,188,5507158,5281,0.1,14.0,Foden,,241.0,2016-12-05,2000-05-28,False,p209244,1808,7,3,10,16,0,0,0,4,0,0,10,488,502.2,768.1,439.0,170.8,23,83,28,134,21,5.34,3.98,9.32,21.81,2.0,,3.0,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,71,21,5,5,35,19,14,10,0.27,0.0,0.2,0.47,1.09,0.8,15,10,280,125,47,21,41,14,1.05,0.5,6.67
True,True,100.0,100.0,510281,0,0,-1,1,0,0,3,0.0,0.7,0,Sávio,0.2,415,False,,2026-01-02T00:30:11.916072Z,69,510281.jpg,1.6,False,Moreira de Oliveira,0.4,False,,a,13,43,27,34727,62,114031,63,0.0,3.9,Savinho,Savinho,30.0,2024-07-18,2004-04-10,False,p510281,561,0,2,2,5,0,0,0,2,0,0,0,90,81.2,138.9,232.0,45.2,9,31,6,46,5,1.77,1.19,2.96,6.60,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,383,172,217,141,110,67,273,137,0.28,0.0,0.19,0.47,1.06,0.8,40,24,377,172,403,176,277,97,0.8,0.32,7.38
True,True,100.0,100.0,165809,0,0,-3,3,0,0,3,0.0,4.3,9,Bernardo,3.8,416,False,,2026-02-05T02:00:09.786263Z,62,165809.jpg,2.7,False,Mota Veiga de Carvalho e Silva,0.6,False,,a,13,43,81,95741,448,135156,365,0.6,13.1,Bernardo,Bernardo Silva,173.0,2017-07-01,1994-08-10,False,p165809,2242,2,4,9,24,0,0,0,9,0,0,4,415,406.2,613.4,226.0,124.7,49,111,32,192,26,1.63,3.37,4.99,28.10,1.0,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has nine yellow cards in the Premier League and will face a two-match suspension should they receive another before Gameweek 33.', 'gameweek': None, 'url': None}, {'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,121,40,17,17,116,71,47,33,0.07,0.0,0.14,0.21,1.13,0.96,74,48,78,34,246,101,240,83,1.04,0.36,7.71
True,True,100.0,100.0,466052,0,0,-1,1,0,2,3,0.0,3.0,1,Rayan,2.5,417,False,,2026-02-02T00:30:10.807603Z,64,466052.jpg,4.0,False,Cherki,7.4,False,,a,13,43,100,2737421,1140,2814918,12368,0.4,15.6,Cherki,,73.0,2025-06-10,2003-08-17,False,p466052,1297,3,9,6,13,0,0,0,1,0,0,12,440,440.4,709.0,365.0,151.7,15,78,24,117,14,2.55,6.88,9.43,16.99,3.0,,2.0,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,98,34,10,10,60,37,25,20,0.18,0.0,0.48,0.66,1.18,0.9,60,39,164,68,68,30,55,20,0.97,0.42,8.12
True,True,100.0,100.0,248875,0,0,-1,1,0,1,3,0.0,1.0,1,Jérémy,0.5,418,False,,2026-01-29T00:00:09.498877Z,64,248875.jpg,3.4,False,Doku,2.3,False,,a,13,43,74,2126898,412,2088892,463,0.1,11.6,Doku,,21.0,2023-08-24,2002-05-27,False,p248875,1222,1,7,5,13,0,0,0,0,0,0,9,319,311.4,598.3,384.0,129.2,10,57,16,83,13,1.88,4.57,6.45,15.76,,,,,3.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,187,77,18,18,55,33,41,30,0.14,0.0,0.34,0.48,1.16,0.96,57,36,341,156,143,64,126,42,0.96,0.37,6.11
True,False,0.0,0.0,59859,0,0,-2,2,0,0,3,0.0,0.0,0,İlkay,0.0,420,False,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,63,59859.jpg,0.0,False,Gündoğan,0.1,False,,u,13,43,0,1928,0,19870,1,0.0,0.0,Gündoğan,,80.0,2024-08-23,1990-10-24,False,p59859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,814,365,814,365,814,365,814,365,0.0,0.0,0.0,0.0,0.0,0.0,63,42,805,360,814,365,556,202,0.0,0.0,0.0
True,True,100.0,100.0,220566,0,0,-2,2,0,0,3,0.0,6.0,4,Rodrigo 'Rodri',5.5,421,False,,2025-11-07T16:00:08.654141Z,63,220566.jpg,3.2,False,Hernandez Cascante,0.5,False,,a,13,43,57,66512,284,102293,335,0.9,9.0,Rodrigo,Rodri,200.0,2019-07-04,1996-06-22,False,p220566,1243,1,0,4,13,0,0,0,2,0,0,5,294,305.0,361.9,99.0,76.7,48,91,36,175,14,0.75,2.14,2.89,16.11,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,190,79,70,54,248,137,149,81,0.05,0.0,0.15,0.2,1.17,0.94,66,44,22,11,170,72,258,89,1.01,0.29,12.67
True,True,100.0,25.0,91651,0,0,-2,2,0,0,3,0.0,0.1,0,Mateo,0.0,422,False,,2025-11-03T09:30:08.601064Z,58,91651.jpg,1.0,False,Kovačić,0.0,False,,a,13,43,1,2451,7,3402,5,0.0,0.2,Kovačić,,97.0,2023-06-27,1994-05-06,False,p91651,4,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.8,0.0,0.3,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,486,224,470,227,809,361,500,231,0.0,0.0,0.0,0.0,0.0,0.0,104,67,795,352,505,236,685,278,0.0,0.0,0.0
True,True,100.0,100.0,465694,0,0,-1,1,0,0,3,0.0,0.5,0,Nico,0.0,423,False,,2026-01-16T16:30:09.636510Z,59,465694.jpg,2.6,False,González Iglesias,0.1,False,,a,13,43,55,28024,22,31239,38,0.0,9.3,N.Gonzalez,,200.0,2025-02-03,2002-01-03,False,p465694,1370,1,0,7,14,0,0,0,6,0,0,1,289,278.6,185.6,64.0,52.8,67,79,36,182,15,0.56,1.00,1.56,16.77,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,206,87,178,121,300,162,245,125,0.04,0.0,0.07,0.11,1.1,0.92,99,64,800,357,262,111,472,162,0.99,0.46,11.96
True,False,0.0,0.0,575204,0,0,-1,1,0,0,3,0.0,0.0,0,Claudio,0.0,425,False,has joined Girona on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,54,575204.jpg,0.0,False,Echeverri,0.0,False,,u,13,43,0,194,0,3233,0,0.0,0.0,Echeverri,,10.0,2024-01-25,2006-01-02,False,p575204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,807,359,806,359,804,358,807,359,0.0,0.0,0.0,0.0,0.0,0.0,182,113,788,347,808,360,744,315,0.0,0.0,0.0
True,True,,,433036,0,0,-5,5,0,1,3,0.0,1.0,1,Tijjani,0.5,427,False,,,50,433036.jpg,3.3,False,Reijnders,9.5,False,,a,13,43,86,3554380,192,4962731,2534,0.1,17.2,Reijnders,,152.0,2025-06-10,1998-07-29,False,p433036,1488,5,2,7,16,0,0,0,2,0,0,6,325,341.4,346.0,394.0,107.3,31,54,10,95,17,3.96,2.27,6.23,17.28,4.0,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,165,61,75,58,51,32,79,49,0.24,0.0,0.14,0.38,1.05,0.97,260,158,330,148,158,66,32,11,1.03,0.42,5.75
True,True,100.0,100.0,566164,0,0,0,0,0,0,3,0.0,0.5,0,Sverre,0.0,428,False,,2025-08-19T13:38:08.307876Z,50,566164.jpg,0.0,False,Nypan,0.0,False,,a,13,43,0,234,3,2591,6,0.0,0.0,Nypan,,161.0,2025-07-17,2006-12-19,False,p566164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,794,350,792,350,788,348,794,350,0.0,0.0,0.0,0.0,0.0,0.0,280,173,755,324,795,351,718,297,0.0,0.0,0.0
True,False,0.0,0.0,155405,0,0,-3,3,0,0,3,0.0,0.0,0,Kalvin,0.0,429,False,has joined Sheffield United on loan for the rest of the season.,2026-02-02T23:15:40.975573Z,47,155405.jpg,0.0,False,Phillips,0.1,False,,u,13,43,0,4052,0,8454,7,0.0,0.0,Phillips,,241.0,2022-07-04,1995-12-02,False,p155405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,760,326,755,326,744,323,760,326,0.0,0.0,0.0,0.0,0.0,0.0,377,236,693,282,761,327,558,204,0.0,0.0,0.0
True,True,100.0,100.0,223094,0,0,6,-6,0,9,4,0.0,3.0,2,Erling,2.5,430,True,,2026-02-28T22:00:08.277592Z,146,223094.jpg,6.8,False,Haaland,58.5,False,,a,13,43,197,6901821,1439,3109702,81454,0.2,13.5,Haaland,,161.0,2022-07-01,2000-07-21,False,p223094,2413,22,7,10,27,0,0,1,1,0,0,35,786,977.0,263.7,1217.0,245.9,41,31,13,85,28,21.06,1.94,23.00,30.23,,,,,1.0,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,1,1,120,7,1,1,2,1,0.79,0.0,0.07,0.86,1.13,1.01,1,1,167,20,3,1,1,1,1.04,0.37,3.17
True,True,,,204936,0,0,1,-1,0,0,1,0.0,3.7,2,Gianluigi,3.2,736,False,,,56,204936.jpg,3.9,False,Donnarumma,9.5,False,,a,13,43,104,2128736,1413,1291990,9492,0.6,18.6,Donnarumma,,106.0,2025-09-01,1999-02-25,False,p204936,2430,0,0,11,24,0,1,0,6,0,64,3,448,544.2,0.0,0.0,54.6,35,184,0,0,27,0.00,0.00,0.00,29.45,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,57,13,810,94,808,93,233,13,0.0,2.37,0.0,0.0,1.09,0.89,125,3,104,11,75,8,31,6,1.0,0.41,0.0
True,False,0.0,0.0,590039,0,0,-1,1,0,0,3,0.0,0.0,0,Divine,0.0,739,False,has joined Leicester City on loan for the rest of the season.,2026-02-06T22:50:57.523825Z,44,590039.jpg,1.0,False,Mukasa,0.0,False,,u,13,43,2,3500,0,3265,3,0.0,0.5,Mukasa,,241.0,2025-08-07,2007-08-22,False,p590039,25,0,0,0,0,0,0,0,0,0,0,0,5,4.2,28.3,4.0,3.7,0,1,0,1,0,0.00,0.21,0.21,0.34,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,477,217,379,192,435,212,457,206,0.0,0.0,0.76,0.76,1.22,0.0,568,341,599,211,474,210,688,280,0.0,0.0,3.6
True,False,0.0,0.0,566213,0,0,-1,1,0,0,2,0.0,0.0,0,Stephen,0.0,740,False,has joined Watford on loan for the rest of the season.,2026-02-06T22:50:57.507882Z,39,566213.jpg,0.0,False,Mfuni,0.0,False,,u,13,43,0,3208,0,3894,3,0.0,0.0,Mfuni,,241.0,2024-07-23,2008-02-12,False,p566213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,559,206,547,206,517,201,561,206,0.0,0.0,0.0,0.0,0.0,0.0,780,227,442,170,572,207,620,219,0.0,0.0,0.0
True,True,,,616288,0,0,0,0,0,0,3,0.0,0.5,0,Ryan,0.0,742,False,,,45,616288.jpg,0.0,False,McAidoo,0.0,False,,a,13,43,0,1558,2,1312,5,0.0,0.0,McAidoo,,241.0,2025-09-26,2008-06-24,False,p616288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,748,316,742,316,729,312,748,316,0.0,0.0,0.0,0.0,0.0,0.0,501,311,677,270,749,317,733,307,0.0,0.0,0.0
